,message_id,from_id,date,message_text
4469,8380,,2022-07-24 19:43:30+00:00,"Sayona 4 IN 1 JUICE EXTRACTOR BLENDER COFFEE
GRINDER and VEGETABIES CHOPPER MEAT MINCER
ካሮት አናናስ ቲማቲም የመሳሰሉትን እየጨመቀ ቆሻሻውን ለየብቻ እያጣራ ውሃውን እየጨመቀ ወደራሱ ጆክ የሚቀዳ ማንጎ አቮካዶ የመሳሰሉትን የሚፈጭ ኦሪጂናልና ዘመናዊ ዕቃ ይዘን መጥተናል፡፡ የቡና የቅመም መፍጫ ያለው
እንዲሁም አነስ ያለ አትክልት እና ሽንኩርቶች መፍጫ ካፕ ያለው ኦሪጅናል እና  አስተማማኝ እቃ አስመጥተናል 

#ዋጋ_5,900 ብር"
4470,8379,,2022-07-24 19:43:29+00:00,"Rozla  Halr stralghtener

New version

1,500 birr


 0920673552  0945540673
 በውስጥ መስመር ለማዘዝ 
@abdulihake
Telegram :  ይቀላቀሉ
 @nejashimarketingcenter
@nejashimarketingcenter
   ነጃሺ ሃላል ማርኬት ለሁሉም
አ,አ ባሉበት ይዘዙን ያለተጨማሪ ክፍያ ቤቶ ድረስ እናደርሳለን  ክፍለ ሀገር ላላቹ ደንበኞቻችን በፓስታ ቤት አሊያ በመኪና እንልካለን   አድራሻ ቤተል ሳራ ህንፃ 3 ፎቅ"
4471,8378,,2022-07-24 19:43:08+00:00, ይሄ እቃ ገብቷል ዋጋ 400
4473,8376,,2022-07-23 12:48:30+00:00," የልጆች  የጥርስ ብሩሽ 

 U-shaped Baby Toothbrush Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers

ዋጋ 200 ብር"
4474,8375,,2022-07-23 12:48:30+00:00," ተጣጣፊ ቦይለር  ዋጋ 1000 ሺ ብር

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4475,8374,,2022-07-23 12:48:29+00:00," 400 ብር

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4477,8372,,2022-07-23 12:48:29+00:00," ይህንን እቃ  እናሳያቹ
coffee cup and saucer  ይባላል
በጣም ምርጥ እና አስተማማኝ እቃ  ከራሱ ጋር ተች ስቶቭ ያለው ሲሆን የፈለጉት ነገር አሙቀው ለመጠቀም ሁንኛ መፍትሄ

ለቢሮ ፣ ለሆቴል፣ ለስራ ቦታ ተመራጭ

 ስለ እቃው ዝርዝር መረጃ አጭር ቪዲዮውን ይመልከቱ"
4478,8371,,2022-07-23 12:48:28+00:00,"Spa Gel Socks

ለእግር ልስላሴ 
ለሚሰነጣጠቅ እግር
ድርቀትን የሚያለሰልስ
የሚታጠብ

በቀን ከ20-30 ደቂቃ ብንጠቀመው የእግራችንን ልስላሴ ሙሉ በሙሉ መመለስ ይቻላል

ዋጋ፦    450 ብር

ውስን ፍሬ ነው ያለን


 +251920673552"
4479,8370,,2022-07-23 12:48:28+00:00," የቱርክ  ኩከር  9 ሌትር ዋጋ 8,700

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4480,8369,,2022-07-23 03:06:53+00:00,"ለብርጭቆ እና ለማጠብ አስቸጋሪ የሆኑ እቃዎችን በ ፕሬዠር የሚያጥብልን አዲስ እቃ አስገብተናል።የራሱ ገመድ ማገናኛ አብሮ ያለዉ
ዋጋ 900

 ይህንን እና ይህን መሰሎች ዘመናዊ የቤት እቃዎች እዲደርሳቹ  ነጃሺ ሀላል SHOP ይከታተሉ  

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4481,8368,,2022-07-23 02:57:34+00:00,"The Door Hook Hanger
Hanging Organizer Rack with No Hole Drilling Required

ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

 +251920673552  /   +251945540673

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4483,8366,,2022-07-21 18:48:31+00:00," Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

             ዋጋ፦  200 birr

  ነጃሺ  kiDS ቤቢ ( የልጆች እቃ)
የልጆች ዘመናዊ እቃዎች 
Telegram :  ይቀላቀሉ 
@nejashisoop
@nejashisoop
 ለስጦታ ፣ አራስ ጥየቃ ፣ ለልጆ ፣ ለወዳጅ ዘመድ ምን ስጦታ ልስጥ ብለው አይቸገሩ  ነጃሺ  KiDS ቤቢ  መጣሎት ወደ ፔጁ በመቀላቀል የሚፈልጉትን እቃ ይምረጡ ፣ ይሸምት ፣ ይደሰቱ"
4484,8365,,2022-07-21 18:45:13+00:00,"Only Baby 
Food Feeder Plus 

 100% Food Grade Silicone 
 BPA Free 
 Latex Free 
 Phthalate Free 
 Non- Toxic 
 Freeze Safe 
 Microwave Safe 
 Boil Safe 
 Steam Safe 
 Zero Month and Above

           ዋጋ፦  300 ብር"
4485,8364,,2022-07-21 18:41:42+00:00,"Only Baby 
Food Feeder Plus 

 100% Food Grade Silicone 
 BPA Free 
 Latex Free 
 Phthalate Free 
 Non- Toxic 
 Freeze Safe 
 Microwave Safe 
 Boil Safe 
 Steam Safe 
 Zero Month and Above

           ዋጋ፦  300 ብር
 kiDS ቤቢ ( የልጆች እቃ)
የልጆች ዘመናዊ እቃዎች 
Telegram :  ይቀላቀሉ 
@nejashisoop
@nejashisoop
 ለስጦታ ፣ አራስ ጥየቃ ፣ ለልጆ ፣ ለወዳጅ ዘመድ ምን ስጦታ ልስጥ ብለው አይቸገሩ  KiDS ቤቢ  መጣሎት ወደ ፔጁ በመቀላቀል የሚፈልጉትን እቃ ይምረጡ ፣ ይሸምት ፣ ይደሰቱ"
4487,8362,,2022-07-21 07:21:48+00:00," Portable Electric Lunch Box

 የኤሌትሪክ ምሳቃ በድጋሚ ገብቷል

 +251920673552"
4488,8361,,2022-07-21 07:21:48+00:00,"የፀጉር ስቲም በኤሌክትሪክ የሚሰራ ኤሌክትሪክ ንዝረት የሌለው ቤት ላይ በቀላሉ የምንጠቀምበት 
ዋጋ 1100 ብር"
4489,8360,,2022-07-21 07:21:48+00:00," Hair Steamer Cap
 High Quality 

የፀጉር እስቲመር ትሪትመንት ወይም ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት

           ዋጋ፦  1100 ብር

ውስን ፍሬ ነው የቀረው 
 ቪዲዮውን ይመልከቱ"
4490,8359,,2022-07-21 07:21:47+00:00," Dessini Regina 3 sets Crepe maker
          High quality 

ለ ፖን ኬክ፣ ለፈጢራ ፣ለጨጨብሳ እና ለሻዋርማ

 Brand: Dessini 
Material of Plate: Stainless Steel
Voltage: 220V
Power: 600W
Multifunctional as a griddle 
Automatic temperature control 
Function: Shallow Oil Fry,Bake,Energy Saver,Non-Stick Coating
Size of the pancake maker: the diameter of the pans is 20cm and of the plate is 22cm

#Package_Includes:
•1 x Pancake maker
•1 x White plate
•1 x User manual

       ዋጋ፦    1800 ብር"
4491,8358,,2022-07-21 07:21:47+00:00,"HANGLITE
5 in 1 trouser Hanger"
4492,8357,,2022-07-21 07:21:47+00:00,"A7      ወንድ ልጅ ውበቱ ፂሙ ነው 

950 ብር ብቻ"
4498,8351,,2022-07-20 19:24:07+00:00," የቱርክ ሳህኖችን ኦርደር ማድረግ ምትፈልጉ ካለ  በ 15 ቀን ይመጣል

 ይህንን እና ይህን መሰሎች ዘመናዊ የቤት እቃዎች እዲደርሳቹ  ነጃሺ ሀላል SHOP ይከታተሉ  

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4499,8350,,2022-07-20 19:23:42+00:00,"BROOM  holder and organizer

300 birr each 

Available on hand"
4501,8343,,2022-07-20 15:54:29+00:00,"Wall Mounted Mop Clip Holder
የመጥረጊያ መወልወያ እና የተለያዪ እቃዎች መስቀያ
በቀላሉ ግድግዳ ላይ የሚለጠፍ
የራሱ መለጠፊያ ያለው
  
      1 pic 300 ብር 
     2 pic 450 ብር"
4502,8342,,2022-07-20 15:48:14+00:00," ሳሙና ባዝ ፣ ስቲም ምናምን እያሉ ከቤት እዳይወጡ ይኸው መፍትሄ ሻወር ከወሰዱ ቡሀላ ሰውነቶ ላይ ያለውን ቆሻሻ በሙሉ የሚያወጣ 

Ultra Soft Exfoliating Sponge|Asian Bath Sponge For Shower|Japanese Spa Cellulite Massager|Dead Skin Remover Sponge For Body|Face Scrubber for Women and Men

450  birr each 

13 x 7 x 3 cm"
4504,8340,,2022-07-19 06:08:26+00:00,"በየቤቱ ሊኖር የሚገባ ለታመሙ ቤተሰቦቻችን በሰአቱ ኪኒንና ውሀ በአድ ላይ እዲወስዱ የተዘጋጀ

pill bottle pre order.  600 birr

 ይህንን እና ይህን መሰሎች ዘመናዊ የቤት እቃዎች እዲደርሳቹ  ነጃሺ ሀላል SHOP ይከታተሉ  

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4506,8338,,2022-07-19 06:08:24+00:00," ቪዲዮውን ይመልከቱ በየቤቱ ሊኖር የሚገባ ለታመሙ ቤተሰቦቻችን በሰአቱ ኪኒንና ውሀ በአድ ላይ እዲወስዱ የተዘጋጀ

pill bottle pre order.  600 birr

 ይህንን እና ይህን መሰሎች ዘመናዊ የቤት እቃዎች እዲደርሳቹ  ነጃሺ ሀላል SHOP ይከታተሉ  

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4507,8337,,2022-07-19 01:44:32+00:00," Double-sided Sponge Bathroom Glass Brush 

Glass Wipe
Bathroom Wiper

ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

 +251920673552  /   +251945540673

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4509,8335,,2022-07-18 19:38:20+00:00," ይህንን እና ይህን መሰሎች ዘመናዊ የቤት እቃዎች እዲደርሳቹ  ነጃሺ ሀላል SHOP ይከታተሉ      ዋጋ  400 ብር

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4510,8334,,2022-07-18 02:57:10+00:00," ይሄ እቃ በዚ ሳምንት ይገባል የጠየቃቹኝ በሙሉ ቀድማቹ አሳውቁን እደመጣ እናደርሳለን

ዋጋ  2,800 ብር    +251920673552

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4512,8332,,2022-07-18 02:57:10+00:00," ይሄ እቃ በዚ ሳምንት ይገባል የጠየቃቹኝ በሙሉ ቀድማቹ አሳውቁን እደመጣ እናደርሳለን

ዋጋ  2,800 ብር   +251920673552

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4513,8331,,2022-07-17 20:05:28+00:00,"ሿሿ  
ለጥንቃቄ 
በተለይ ለሴት እህቶቻችን 
ሴት እህቶቻችን በታክሲ ዉስጥ  ሿሿ በሚባል የሌብነት አይነት በየቀኑ ማለት በሚቻል  ደረጃ እየተስፋፋ ስለሆነ  ሁሌም ጥንቃቄ አይለያችሁ
1, እረዳቱ የትነሸ / ናቹ ሲል የሚሄዱበትን ቦታ  ቀድሞ አለመናገር
2, ጋቢና አሰገብተው የበሩ ጎሚኒ  ለቀቀ አሰተካክይው ሲሉ አለመተባበር
3, አጠገብሸ ያሰቀመጡት ሰው  ሴትም ብትሆን   የነሱ ተባባሪ ሰለምትሆን ሰልክ ቁጥር በስልክሸ ያዥልኝ ሲልሽ/ስትልሽ የስልክሽን አይነት አይቶ ለመስረቅ ስለሆነ በተቻለ አቅም ፈቃደኛ አለመሆን
4.   ሶስት ወይም አራት  ሆነው ተነጣጥለው  የተቀመጡ ተሳፋሪዎች  ሲያጋጥሙ ጥንቃቄ  ማድረግ
5. የታክሲዉ ታፔላ እንዲሁም  ታርጋው የተሸፈነ የተቆለመመ  ከሆነ መጠራጠር
6. ከጎንሽ የተቀመጠው  ተሳፋሪ  ኮቱን በእጁ ይዞ እጁን ሸፍኖ ሚቁነጠነጥ ከሆነ ጥንቃቄ  ማድረግ
7.  ታክሲው እየሄደ ጋቢና ከሌላ ሰው ጋር ተቀምጠሽ  የጋቢናው መስታወት ክፍት ሆኖ  ረዳቱ በደጅ በኩል ሲያዋራሽ ጥንቃቄ  ማድረግ ምክንያቱም አንቺ ዞረሽ በየዋህነት እሱን ስታዋሪው ከጎንሽ ያለው ሰው ከቦርሳሽ ውስጥ ሊሰርቅ ስለሚችል
8, አልኮል ሳኒታይዘር ልቀባሽ ሲሉ እንቢ ማለት ምክንያቱም የመርጫውን ጫፍ አዙረው በቀጥታ ወደ አይንሽ በመርጨት አንቺ አይንሽን ስታሺ ቦርሳሽን ወስደው ከታክሲ ውስጥ ሊወረዉሩሽ ስለሚችሉ
ተጠንቀቁ አንድ ሰው አነብቦት ይጠቅመዋል ካላችሁ 
ሼር አድርጉላቸው !!

የዚ ሁሉ መፍትሄ ከቤቶ አይውጡ የሚፈልጉት እቃ ቤቶ ድረስ በነፃ  ከ ( ነጃሺ  ሀላል  SHOP)


ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

 +251920673552  /   +251945540673

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4516,8328,,2022-07-17 15:16:16+00:00," አሁን ደሞ ምን አመጣህብን ማለቶ አይቀርም    ቪዲዮውን ሁሉም ይየው

ሁሉምሰው ተሚስማማበት ምን አሰለቻቹ ቢባል  የተቀቀለ እንቁላል መላጥ ነው ሚሉም አደል
 
 ይኸው ነጃሺ SHOP መፍትሄ አመጣላቹ ከ አሁን ቡሀላ እንቁላል መላጥ ቀረ 

ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

 +251920673552  /   +251945540673

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4518,8326,,2022-07-17 14:53:41+00:00," የልጆች ዳዴ እዲሉ ሚያደርግ

Muslc walker

3500 birr

  ነጃሺ  kiDS ቤቢ ( የልጆች እቃ)

የልጆች ዘመናዊ እቃዎች 
Telegram :  ይቀላቀሉ 
@nejashisoop
@nejashisoop
 ለስጦታ ፣ አራስ ጥየቃ ፣ ለልጆ ፣ ለወዳጅ ዘመድ ምን ስጦታ ልስጥ ብለው አይቸገሩ  ነጃሺ  KiDS ቤቢ  መጣሎት ወደ ፔጁ በመቀላቀል የሚፈልጉትን እቃ ይምረጡ ፣ ይሸምት ፣ ይደሰቱ"
4519,8325,,2022-07-16 20:21:01+00:00," የልብስ ማጠቢያ ብሩሽ 

Scrub Brush, Quality Easy to grip Soft Laundry Clothes Shoes Pot Washing Scrubbing Brush, Automatic Liquid Addition..
ከ   #1500 ብር  በላይ እቃ ሲገዙ 6 አይነት  የስጦታ እቃ አዘጋጅተንሎታል  ወይም የ 100 ብር ካርድ እንልካለን

 ያዘጋጀናቸው  ስጦታዎች መርጠው ይውሰዱ  ከ ጠዋቱ 3:00 እስከ ምሽቱ 2:00 ያገኙናል ይምጡና ይጎብኙን

 አልያ ባሉበት ይዘዙን ያሉበት በነፃ እናደርሳለን

 +251920673552
አድራሻ  ቤተል  አደባባይ ሳራ ህንፃ 3 ፎቅ ቢ,ቁ 310
 ነጃሺ ሀላል ገበያ የሁሉም
 ለወዳጅ ዘመዶ ነጃሺን ይጋብዙ
@nejashimarketingcenter
@nejashimarketingcenter"
4520,8324,,2022-07-16 20:02:47+00:00,"Multifunction Kitchen Cooking Utensil Plastic Stand Holder Pot Clips Support Spoon Stove Organizer Tool Pan Cover Lid Rack

300 birr"
4521,8323,,2022-07-16 14:17:23+00:00," የስራ  ማስታወቂያ  ከ ነጃሺ  SHOP

በዚ ሰአት ትምህርት ተዘግቶ ቤት የምትውሉ ወድሞች እና እህቶች  በ facebook፣ በቴሌግራም፣ በቲክቶክ የምትታወቂ ተከታይ ያላቹ  

የካምፓስ ተማሪዎች ጨምሮ ምንኛውም ሰው ከ ነጃሺ SHOP ጋር አብረው መስራት ይችላሉ  

  Nejashi  Riseler

 በውስጥ መስመር ያውሩኝ @abdulihake  ወይም   +251920673552

 ነጃሺ SHOP
@nejashimarketingcenter
@nejashimarketingcenter"
4522,8322,,2022-07-16 02:55:17+00:00," በክረምት ልብሴ አልደረቀም ማስጫ ቦታ የለም ብለው አይቸገሩ

ቤቶ ሁነው የፈለጉትን ልብስ ያስጡበት"
4523,8321,,2022-07-16 02:55:17+00:00,"  650 ብር

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4524,8320,,2022-07-16 02:55:17+00:00,"3 layer Cloth Hanger
 3000 birr"
4526,8318,,2022-07-16 02:55:17+00:00," ኦርጅናል የፀጉር መተኮሻ 

ከዋስትና ጋር 

በተመሳሳይ ምርት እዳይሸወዱ አደራ


 +251920673552 / +251945540673
 ነጃሺ ሀላል ማርኬት ለሁሉም
Telegram - 
@nejashimarketingcenter
@nejashimarketingcenter
 ጥራት  ዋስትና    ከ ነጃሺ
 አድራሻ  ቤተል አደባባይ ሳራ ህንፃ 3 ፎቅ ላይ ቢ,ቁ 310"
4528,8316,,2022-07-16 02:55:16+00:00," በቻርጅ ሚሰራ ጁሰር ገብቷል
® Original kenwood juice cup

 Full Battery Work
 Safety Lock Function 
 3D Blade
 Strong Power Copper  Motor
 Power 50W
 300 ML
 For Home, Office, Car

              ዋጋ፦  1100ብር"
4529,8315,,2022-07-16 02:55:16+00:00," የቻርጀር ጁሰር ለልጅ፣ ለአዋቂ፣ለቢሮ፣ለስራ ቦታ ምርጥ እቃ    ዋጋ  1100 ብር
ከ   #1500 ብር  በላይ እቃ ሲገዙ 6 አይነት  የስጦታ እቃ አዘጋጅተንሎታል  ወይም የ 100 ብር ካርድ እንልካለን

 ያዘጋጀናቸው  ስጦታዎች መርጠው ይውሰዱ 

 +251920673552

 ነጃሺ ሀላል ገበያ የሁሉም
 ለወዳጅ ዘመዶ ነጃሺን ይጋብዙ
@nejashimarketingcenter
@nejashimarketingcenter"
4530,8314,,2022-07-16 02:55:16+00:00, የቻርጀር ጁሰር ለልጅ፣ ለአዋቂ፣ለቢሮ፣ለስራ ቦታ ምርጥ እቃ
4531,8313,,2022-07-16 02:55:15+00:00,"የተወሰነ ፍሬ ገብቷል

 ቤቶን የሚያፀዱበት ምርጥ መጥረጊያ"
4532,8312,,2022-07-16 02:55:15+00:00,"መብራት አለ የለም ብለው መጨነቅ ቀረ
ባለቻርጀር የቡና መፍጫ ይዘን መጣን 
ዘመናዊ የሆነ በአንድ ጊዜ ቻርጅ ብዙ ጊዜ መፍጨት የሚያስችል ዘመናዊ ና ጠንካራ ማሽን ከዞዊ ኪችን ያገኛሉ
999 ብር ብቻ ቢሮ መተው ይውሰዱ"
4533,8311,,2022-07-16 02:55:14+00:00,"C17      SAACHI COFFEE  ROASTER   Telegram : 
 https://t.me/nejashimarketingcenter
   ነጃሺ ሀላል ገበያ ለሁሉም

 ሳቺ የቡና መቁያ

 ስራዎትን የሚያቀል ልዩ እቃ

 እስከ 400gm ቡና በአንዴ የሚቆላ

 ዘመናዊ የሙቀት መቆጣጠሪያ ያለው

 ለፈንድሻ መቁያ የሚሆን

 ለአጠቃቀም ምቹ የሆነ ዘመናዊ እቃ

 4500 ብር"
4534,8310,,2022-07-15 14:51:38+00:00,Jesobo Dish Cleaner Brush
4535,8309,,2022-07-15 14:42:39+00:00, Silicone Gel Shower Bath Brush
4536,8308,,2022-07-15 10:14:35+00:00," በቅርቡ የቱርክ ሳህኖች  ከነጃሺ shop

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi Halal Market !!
 ነጃሺ ሀላል ማርኬት የሁሉም"
4538,8306,,2022-07-15 03:02:09+00:00," የፀጉር ማድረቂያ 
 Hair Dry Towel 

#Quick_Dry_Hair_Towel_Cap 
#Super_Absorption_Turban_Hair_Dry_Cap

              ዋጋ፦  200
                                                                    
 ቪዲዮውን ይመልከቱ"
4540,8304,,2022-07-15 03:02:09+00:00," ለኪችኖ ግርማ ሞገስ ከ ሲልከን የተሰሩ 12 የተለያዩ ጭልፍዎች

ዋጋ  1800

 ቤቶ ድረስ በነፃ እናደርሳለን 

 +251920673552"
4542,8302,,2022-07-15 03:02:08+00:00,"c18         PHILIPS
የጁስ፣ የቡና፣ የቅመም መፍጫ ያለው ኦርጅናል መፍጫ የማያዳግም ዕቃ ይሸምቱ

4,800 ብር

 0920673552  0945540673"
